pid,cap,desc,oos_net,oos_m,oos_med,oos_d3,oos_dd,oos_min,oos_lv,oos_lot,full_m,full_d3,full_dd,full_lv
T042,0.5,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.1,938125.6456343669,1.9044938414786161,0.7455896234364922,0.5603088376775478,29.895751332969716,500000.0,191.41303682883765,0.6,2.799044285522223,1.7498835967603377,38.224586218538576,189.51776505581753
T041,0.5,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.2,931535.9855792357,1.8961368380630672,1.5598082906500572,0.5661220429326708,29.46573452443635,500000.0,190.19518592520348,0.6,2.8824667293701145,1.7997028439160623,36.76332627428145,189.87933721754897
T034,0.5,マスク=7 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,923429.3095899634,1.8858039716212582,0.8460995928950655,0.5142301526586346,30.230414023293655,500000.0,191.31069834381188,0.59,2.8274783428431816,1.788706008812757,37.92706717039797,190.2728662286558
T043,0.5,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.15,912148.2810001909,1.8713284491492344,1.2863873440677887,0.5072718700316781,29.335038528965374,500000.0,191.74213572734013,0.58,2.8342638352459426,1.7621810737425747,37.5994609324316,190.39561000883947
T046,,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,843639.5172413792,1.7809029392426678,0.916959395667162,0.6308935659653292,24.585898618905713,500000.0,120.32786759318373,0.62,2.723820453448078,1.7091949381225158,30.61005844259078,78.24791324991189
T046,1.0,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,843639.5172413792,1.7809029392426678,0.916959395667162,0.6308935659653292,24.585898618905713,500000.0,120.32786759318373,0.62,2.7187120707212076,1.7048238798545112,30.61005844259078,92.13289871365734
T046,0.9,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,843639.5172413792,1.7809029392426678,0.916959395667162,0.6308935659653292,24.585898618905713,500000.0,120.32786759318373,0.62,2.7133054915093213,1.7001156087817826,30.61005844259078,103.34640280040048
T046,0.85,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,843639.5172413792,1.7809029392426678,0.916959395667162,0.6308935659653292,24.585898618905713,500000.0,120.32786759318373,0.62,2.714306762132157,1.7018727651596066,30.61005844259078,109.43400440770013
T046,0.8,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,843639.5172413792,1.7809029392426678,0.916959395667162,0.6308935659653292,24.585898618905713,500000.0,120.32786759318373,0.62,2.718713676900175,1.707493520444392,30.61005844259078,116.05916851415591
T046,0.75,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,836988.8989452363,1.7718848334831616,0.916959395667162,0.6372594257937347,24.585898618905713,500000.0,127.80999718920438,0.61,2.720873514789357,1.708859503625848,30.344764264146196,124.4852885276521
T046,0.7,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,830001.8989452363,1.7623630195874762,0.916959395667162,0.6377089500646527,24.585898618905713,500000.0,137.0325262497262,0.61,2.6868522384517535,1.6724600005375123,30.115041233926064,134.07180611211885
T046,0.6,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,783607.2451502592,1.6978623238377066,0.916959395667162,0.5902949178934636,24.585898618905713,500000.0,157.53683750292944,0.6,2.607487016887422,1.5864323646621825,30.422868623037225,156.48715772570307
T037,0.6,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,777118.5260256983,1.6886592909444165,0.5602980464928372,0.5227299297277055,32.474760271020145,500000.0,155.72232901188977,0.7000000000000001,2.7918709058623037,1.6816814960491921,32.474760271020145,155.72232901188977
T046,0.5,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,753483.0811783695,1.6547440671715652,0.9055923031402272,0.6264530515970756,24.293508723860135,500000.0,190.10256655293313,0.53,2.5216579737994405,1.4914439291247694,30.48558176726323,188.90821471172617
T031,,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.632028030143574,1.6323344102539883,30.48571421041693,101.527263058755
T031,1.0,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.632028030143574,1.6323344102539883,30.48571421041693,101.527263058755
T031,0.9,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.6322394176231834,1.632733454031965,30.48571421041693,103.24904613691999
T031,0.85,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.6330753609040025,1.6343107019683556,30.48571421041693,109.73645323790464
T031,0.8,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.637371332459315,1.6395073341300748,30.48571421041693,116.20262531132657
T031,0.75,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.6391847378653077,1.6398635025390407,30.48571421041693,124.44114137496405
T031,0.7,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,739935.6551724137,1.635020142900756,0.6596651645602826,0.5179290601410313,23.09541294280494,500000.0,139.65496782652951,0.6,2.6331128380978175,1.634381383903749,30.48571421041693,133.88802904526972
T037,0.5,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,720177.0039735702,1.6058704021475467,-0.20199577261873922,0.46930814272165833,32.12789931174551,500000.0,189.21843830872754,0.54,2.719179227733659,1.6096620510472226,32.12789931174551,188.98654197655142
T031,0.6,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,705337.2121185795,1.583670926049452,0.6598583521113688,0.4685147406068735,23.152893273884747,500000.0,157.56696279972726,0.59,2.5520035999469393,1.5421627085659972,29.82695264436333,157.56696279972726
T031,0.5,マスク=7 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,681453.9279061835,1.5473729512965217,0.6563834799601442,0.5001221266097255,23.041972685290588,500000.0,189.74800350664879,0.52,2.4829655203447043,1.4705319882297285,30.122996950771302,189.74800350664879
T007,,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,1.0,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.9,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.85,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.8,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.75,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.7,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.6,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,412018.0,1.0790870757585447,1.015062628825115,0.33620528043696307,21.429897353747997,457124.0,171.23509416090022,0.48,1.0270076108977788,0.6764650162885522,21.429897353747997,171.23509416090022
T007,0.5,マスク=16 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,402961.20000000007,1.0610746870466814,1.0298512072520056,0.31380589114988755,21.387651701714645,458273.20000000007,195.0354135395553,0.48,1.0221722357645735,0.6694344885574521,21.387651701714645,195.0354135395553
T006,,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,1.0,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.9,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.85,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.8,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.75,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.7,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.6,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T006,0.5,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,300095.0,0.8430379545255384,0.3101450422985047,0.2761701358009905,13.204237289608974,499231.0,284.9901604611476,0.24,0.9330482735702583,0.5508014612745749,13.204237289608974,284.9901604611476
T003,,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,1.0,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.9,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.85,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.8,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.75,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.7,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.6,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T003,0.5,マスク=8 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,233725.0,0.6872188007736701,-0.05785203914212064,0.1443457971836093,11.685088132074185,491718.0,376.07580291172405,0.13,0.8850163027700697,0.48014813646612975,11.685088132074185,376.07580291172405
T004,,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,1.0,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.9,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.85,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.8,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.75,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.7,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.6,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T004,0.5,マスク=8 / risk%=1 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,214084.0,0.6384446101626251,0.03620543318910513,0.08555000379451005,13.839475375548755,474567.0,285.85274491836736,0.22,0.8784612294619798,0.46452726447214765,13.839475375548755,285.85274491836736
T005,0.5,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177984.0,0.5452589952459785,0.08223636584758474,-0.14011647773213287,19.70490225520383,443844.0,194.65304720164508,0.44,0.8693059369880629,0.4329552530286218,19.70490225520383,194.65304720164508
T005,,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,1.0,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.9,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.85,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.8,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.75,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.7,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
T005,0.6,マスク=8 / risk%=2 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,177357.0,0.5435978065250202,0.08223636584758474,-0.14229849294026264,19.70490225520383,443844.0,180.417558883617,0.44,0.8689063146696041,0.4321803863034157,19.70490225520383,180.417558883617
