proposal_id,family,window,status,net,pf,dd_pct,monthly_pct,trades,pb_net,pb_n,sca1_net,sca1_n,sca2_net,sca2_n,description,parameter_json,elapsed,run_id
S2001,S01_window,IS,OK,445655.0,1.8167,4.1736,1.4855,438,196940,63,179120,242,69595,133,第2レンジ 9-11時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 11, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2001_20260905080518_efd1
S2002,S01_window,IS,OK,401884.0,1.6099,6.6501,1.3396,532,196940,63,179120,242,25824,227,第2レンジ 9-12時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 12, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2002_20260905080646_9a13
S2003,S01_window,IS,OK,417913.0,1.6005,6.7722,1.393,600,196940,63,179120,242,41853,295,第2レンジ 9-13時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2003_20260905080815_46d1
S2004,S01_window,IS,OK,446751.0,1.9756,4.2962,1.4892,372,196940,63,179120,242,70691,67,第2レンジ 11-13時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2004_20260905080944_0bc8
S2005,S01_window,IS,OK,446144.0,1.8291,4.8226,1.4871,439,196940,63,179120,242,70084,134,第2レンジ 11-14時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2005_20260905081112_e496
S2006,S01_window,IS,OK,521485.0,1.9191,5.7982,1.7383,521,196940,63,179120,242,145425,216,第2レンジ 11-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2006_20260905081241_070b
S2007,S01_window,IS,OK,474065.0,2.018,4.1867,1.5802,370,196940,63,179120,242,98005,65,第2レンジ 12-14時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2007_20260905081410_e086
S2008,S01_window,IS,OK,500456.0,2.0249,5.5927,1.6682,441,196940,63,179120,242,124396,136,第2レンジ 12-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2008_20260905081538_5273
S2009,S01_window,IS,OK,445213.0,1.7163,7.1309,1.484,625,196940,63,179120,242,69153,320,第2レンジ 12-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2009_20260905081707_a545
S2010,S01_window,IS,OK,522798.0,2.2221,4.4935,1.7427,389,196940,63,179120,242,146738,84,第2レンジ 13-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2010_20260905081835_1961
S2011,S01_window,IS,OK,508031.0,1.8629,5.0208,1.6934,584,196940,63,179120,242,131971,279,第2レンジ 13-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2011_20260905082004_1b9c
S2012,S01_window,IS,OK,417428.0,1.7114,5.4884,1.3914,616,196940,63,179120,242,41368,311,第2レンジ 13-17時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 17, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2012_20260905082133_682f
S2013,S01_window,IS,OK,381975.0,1.6685,5.1569,1.2732,537,196940,63,179120,242,5915,232,第2レンジ 14-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2013_20260905082301_c6d3
S2014,S01_window,IS,OK,390859.0,1.6744,8.6852,1.3029,597,196940,63,179120,242,14799,292,第2レンジ 14-17時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 17, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2014_20260905082430_68ff
S2015,S01_window,IS,OK,376357.0,1.6315,5.8376,1.2545,569,196940,63,179120,242,297,264,第2レンジ 15-17時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 17, ""Sca2RangeStart"": 15, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2015_20260905082559_7c9c
S2016,S01_window,IS,OK,374516.0,1.8104,6.0397,1.2484,471,196940,63,179120,242,-1544,166,第2レンジ 15-18時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 18, ""Sca2RangeStart"": 15, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2016_20260905082727_0000
S2017,S02_timing,IS,OK,398461.0,1.9969,4.3023,1.3282,356,196940,63,179120,242,22401,51,第2レンジ13-15時・締切17h・強制決済20h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 20, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 17}",83.6,s2_is_S2017_20260905082856_2479
S2018,S02_timing,IS,OK,394554.0,1.9904,4.4402,1.3152,356,196940,63,179120,242,18494,51,第2レンジ13-15時・締切17h・強制決済22h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 22, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 17}",88.7,s2_is_S2018_20260905083020_8ca9
S2019,S02_timing,IS,OK,479222.0,2.1605,4.1837,1.5974,374,196940,63,179120,242,103162,69,第2レンジ13-15時・締切18h・強制決済21h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 21, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 18}",88.6,s2_is_S2019_20260905083148_b556
S2020,S02_timing,IS,OK,515974.0,2.2305,4.3913,1.7199,374,196940,63,179120,242,139914,69,第2レンジ13-15時・締切18h・強制決済23h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 18}",88.6,s2_is_S2020_20260905083317_33dd
S2021,S02_timing,IS,OK,478815.0,2.1451,4.3651,1.5961,384,196940,63,179120,242,102755,79,第2レンジ13-15時・締切19h・強制決済22h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 22, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 19}",88.6,s2_is_S2021_20260905083446_e258
S2022,S02_timing,IS,OK,523824.0,2.2351,4.3718,1.7461,384,196940,63,179120,242,147764,79,第2レンジ13-15時・締切19h・強制決済23h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 19}",88.6,s2_is_S2022_20260905083614_1aaf
S2023,S02_timing,IS,OK,478391.0,2.1351,4.4722,1.5946,389,196940,63,179120,242,102331,84,第2レンジ13-15時・締切20h・強制決済22h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 22, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2023_20260905083743_14d5
S2024,S02_timing,IS,OK,522798.0,2.2221,4.4935,1.7427,389,196940,63,179120,242,146738,84,第2レンジ13-15時・締切21h・強制決済23h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 21}",88.6,s2_is_S2024_20260905083911_d9f9
S2025,S02_timing,IS,OK,412868.0,2.1004,4.0111,1.3762,336,196940,63,179120,242,36808,31,第2レンジ13-15時・締切16h・強制決済19h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 19, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 16}",88.6,s2_is_S2025_20260905084040_2eab
S2026,S02_timing,IS,OK,414998.0,2.1168,3.8697,1.3833,336,196940,63,179120,242,38938,31,第2レンジ13-15時・締切16h・強制決済22h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 22, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 16}",88.6,s2_is_S2026_20260905084209_58b4
S2027,S02_timing,IS,OK,522087.0,2.2179,4.4993,1.7403,391,196940,63,179120,242,146027,86,第2レンジ13-15時・締切22h・強制決済23h,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 22}",88.6,s2_is_S2027_20260905084337_c2ed
S2028,S03_range_filter,IS,OK,497952.0,1.4529,20.855,1.6598,901,196940,63,179120,242,121892,596,レンジ幅 0.2〜1.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.2, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2028_20260905084506_bf42
S2029,S03_range_filter,IS,OK,461170.0,1.758,7.2243,1.5372,535,196940,63,179120,242,85110,230,レンジ幅 0.3〜1.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.3, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2029_20260905084634_89e5
S2030,S03_range_filter,IS,OK,494536.0,2.2993,4.4033,1.6485,335,196940,63,179120,242,118476,30,レンジ幅 0.5〜1.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.5, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2030_20260905084803_7c59
S2031,S03_range_filter,IS,OK,489111.0,2.2892,4.9742,1.6304,321,196940,63,179120,242,113051,16,レンジ幅 0.6〜1.2ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.2, ""Sca2MinRange"": 0.6, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2031_20260905084932_d16d
S2032,S03_range_filter,IS,OK,522947.0,2.2324,4.4656,1.7432,387,196940,63,179120,242,146887,82,レンジ幅 0.4〜0.8ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 0.8, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.5,s2_is_S2032_20260905085100_b54a
S2033,S03_range_filter,IS,OK,505895.0,2.113,5.4004,1.6863,395,196940,63,179120,242,129835,90,レンジ幅 0.4〜1.5ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.5, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2033_20260905085229_c8b8
S2034,S03_range_filter,IS,OK,505895.0,2.113,5.4004,1.6863,395,196940,63,179120,242,129835,90,レンジ幅 0.4〜2.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 2.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2034_20260905085357_39e3
S2035,S03_range_filter,IS,OK,472178.0,1.5939,14.9614,1.5739,667,196940,63,179120,242,96118,362,レンジ幅 0.25〜0.75ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 0.75, ""Sca2MinRange"": 0.25, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2035_20260905085526_99ce
S2036,S03_range_filter,IS,OK,444267.0,1.6995,8.1287,1.4809,541,196940,63,179120,242,68207,236,レンジ幅 0.3〜1.5ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.5, ""Sca2MinRange"": 0.3, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.7,s2_is_S2036_20260905085655_9588
S2037,S03_range_filter,IS,OK,477633.0,2.1725,5.3245,1.5921,341,196940,63,179120,242,101573,36,レンジ幅 0.5〜2.0ATR（既定0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 2.0, ""Sca2MinRange"": 0.5, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2037_20260905085824_708e
S2038,S04_rr,IS,OK,457456.0,2.0694,4.5123,1.5249,389,196940,63,179120,242,81396,84,第2セッションのRRを1.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2038_20260905085952_383b
S2039,S04_rr,IS,OK,484366.0,2.1323,4.5092,1.6146,389,196940,63,179120,242,108306,84,第2セッションのRRを1.3に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2039_20260905090121_a0c0
S2040,S04_rr,IS,OK,503605.0,2.1773,4.4979,1.6787,389,196940,63,179120,242,127545,84,第2セッションのRRを1.5に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2040_20260905090249_4cb4
S2041,S04_rr,IS,OK,439761.0,2.0153,4.5462,1.4659,389,196940,63,179120,242,63701,84,第2セッションのRRを2.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2041_20260905090418_9d78
S2042,S04_rr,IS,OK,453419.0,2.0468,4.5377,1.5114,389,196940,63,179120,242,77359,84,第2セッションのRRを2.5に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2042_20260905090547_c8a4
S2043,S04_rr,IS,OK,469565.0,2.0841,4.5291,1.5652,389,196940,63,179120,242,93505,84,第2セッションのRRを3.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 3.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2043_20260905090715_c24a
S2044,S04_rr,IS,OK,479547.0,2.1071,4.5484,1.5985,389,196940,63,179120,242,103487,84,第2セッションのRRを4.0に（既定1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.05, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 4.0, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",88.6,s2_is_S2044_20260905090844_970f
