proposal_id,family,window,status,net,pf,dd_pct,monthly_pct,trades,pb_net,pb_n,sca1_net,sca1_n,sca2_net,sca2_n,description,parameter_json,elapsed,run_id
S2B044,W4_range_filter,IS,OK,486991.0,2.3058,4.0346,1.6233,317,196940,63,179120,242,110931,12,レンジ幅0.6〜1.0ATR（中心0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.6, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.1,s2b_is_S2B044_20260905135207_4b6b
S2B045,W4_range_filter,IS,OK,479454.0,2.2284,4.9601,1.5982,322,196940,63,179120,242,103394,17,レンジ幅0.6〜1.4ATR（中心0.40〜1.00）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.4, ""Sca2MinRange"": 0.6, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",89.1,s2b_is_S2B045_20260905135341_c4a2
S2B046,W5_rr,IS,OK,469006.0,2.0197,4.3579,1.5634,396,196940,63,179120,242,92946,91,第2セッションのRRを1.3に（中心1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.3, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",89.1,s2b_is_S2B046_20260905135510_4dfe
S2B047,W5_rr,IS,OK,483499.0,2.0512,4.3565,1.6117,396,196940,63,179120,242,107439,91,第2セッションのRRを1.5に（中心1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.1,s2b_is_S2B047_20260905135639_d11d
S2B048,W5_rr,IS,OK,418742.0,1.8999,4.3923,1.3958,396,196940,63,179120,242,42682,91,第2セッションのRRを1.9に（中心1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.9, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",93.9,s2b_is_S2B048_20260905135813_c79d
S2B049,W5_rr,IS,OK,424713.0,1.9127,4.3923,1.4157,396,196940,63,179120,242,48653,91,第2セッションのRRを2.1に（中心1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.1, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",93.9,s2b_is_S2B049_20260905135947_e033
S2B050,W5_rr,IS,OK,437053.0,1.9393,4.3848,1.4568,396,196940,63,179120,242,60993,91,第2セッションのRRを2.4に（中心1.7）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 2.4, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.0,s2b_is_S2B050_20260905140121_36c5
S2B051,W6_window_x_rr,IS,OK,439959.0,1.9143,3.8489,1.4665,376,196940,63,179120,242,63899,71,第2レンジ12-14時 × RR1.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.0,s2b_is_S2B051_20260905140255_710d
S2B052,W6_window_x_rr,IS,OK,455829.0,1.9419,3.8479,1.5194,376,196940,63,179120,242,79769,71,第2レンジ12-14時 × RR1.9,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.9, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",93.9,s2b_is_S2B052_20260905140429_c730
S2B053,W6_window_x_rr,IS,OK,331465.0,1.5144,5.1427,1.1049,574,196940,63,179120,242,-44595,269,第2レンジ14-16時 × RR1.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.0,s2b_is_S2B053_20260905140603_deda
S2B054,W6_window_x_rr,IS,OK,333268.0,1.5178,5.1531,1.1109,573,196940,63,179120,242,-42792,268,第2レンジ14-16時 × RR1.9,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.9, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.0,s2b_is_S2B054_20260905140737_bd47
S2B055,W6_window_x_rr,IS,OK,407475.0,1.5725,5.2744,1.3583,640,196940,63,179120,242,31415,335,第2レンジ13-16時 × RR1.5,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.5, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.2,s2b_is_S2B055_20260905140911_97da
S2B056,W6_window_x_rr,IS,OK,331054.0,1.4637,5.2758,1.1035,638,196940,63,179120,242,-45006,333,第2レンジ13-16時 × RR1.9,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.9, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",94.0,s2b_is_S2B056_20260905141045_dad2
S2B001,W1_window,OOS,OK,65022.0,1.4043,3.8598,0.2364,329,20752,50,52540,245,-8270,34,第2レンジ9-10時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 10, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B001_20260905141219_2052
S2B002,W1_window,OOS,OK,93816.0,1.4716,2.7503,0.3411,445,20752,50,52540,245,20524,150,第2レンジ9-11時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 11, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B002_20260905141328_9074
S2B003,W1_window,OOS,OK,77235.0,1.3019,3.3588,0.2809,539,20752,50,52540,245,3943,244,第2レンジ9-12時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 12, ""Sca2RangeStart"": 9, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B003_20260905141437_0b6f
S2B004,W1_window,OOS,OK,83913.0,1.5281,2.4623,0.3051,354,20752,50,52540,245,10621,59,第2レンジ10-11時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 11, ""Sca2RangeStart"": 10, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B004_20260905141546_bc6d
S2B005,W1_window,OOS,OK,78530.0,1.3764,4.1607,0.2856,432,20752,50,52540,245,5238,137,第2レンジ10-12時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 12, ""Sca2RangeStart"": 10, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B005_20260905141655_cc86
S2B006,W1_window,OOS,OK,78564.0,1.3195,4.3676,0.2857,509,20752,50,52540,245,5272,214,第2レンジ10-13時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 10, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B006_20260905141804_168d
S2B007,W1_window,OOS,OK,71098.0,1.4436,2.5923,0.2585,331,20752,50,52540,245,-2194,36,第2レンジ11-12時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 12, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B007_20260905141913_427b
S2B008,W1_window,OOS,OK,54275.0,1.2779,4.8742,0.1974,393,20752,50,52540,245,-19017,98,第2レンジ11-13時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B008_20260905142021_a677
S2B009,W1_window,OOS,OK,57344.0,1.2524,4.2966,0.2085,460,20752,50,52540,245,-15948,165,第2レンジ11-14時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 11, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B009_20260905142130_c3d5
S2B010,W1_window,OOS,OK,84777.0,1.5841,2.4776,0.3083,321,20752,50,52540,245,11485,26,第2レンジ12-13時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 13, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B010_20260905142239_3398
S2B011,W1_window,OOS,OK,87785.0,1.5136,4.415,0.3192,365,20752,50,52540,245,14493,70,第2レンジ12-14時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B011_20260905142348_1b4f
S2B012,W1_window,OOS,OK,78819.0,1.3655,3.0983,0.2866,443,20752,50,52540,245,5527,148,第2レンジ12-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 12, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B012_20260905142457_e388
S2B013,W1_window,OOS,OK,100528.0,1.7027,2.2391,0.3656,320,20752,50,52540,245,27236,25,第2レンジ13-14時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 14, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B013_20260905142606_a0ec
S2B014,W1_window,OOS,OK,97336.0,1.5254,2.2237,0.3539,389,20752,50,52540,245,24044,94,第2レンジ13-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",73.8,s2b_oos_S2B014_20260905142715_0535
S2B015,W1_window,OOS,OK,52566.0,1.1987,4.6402,0.1911,595,20752,50,52540,245,-20726,300,第2レンジ13-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 13, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B015_20260905142829_71e1
S2B016,W1_window,OOS,OK,93653.0,1.5819,2.2101,0.3406,340,20752,50,52540,245,20361,45,第2レンジ14-15時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 15, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",69.0,s2b_oos_S2B016_20260905142938_e304
S2B017,W1_window,OOS,OK,48913.0,1.1893,3.7042,0.1779,561,20752,50,52540,245,-24379,266,第2レンジ14-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",68.9,s2b_oos_S2B017_20260905143047_7c46
S2B018,W1_window,OOS,OK,51796.0,1.2162,2.6452,0.1883,609,20752,50,52540,245,-21496,314,第2レンジ14-17時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 17, ""Sca2RangeStart"": 14, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",69.0,s2b_oos_S2B018_20260905143156_a6dc
S2B019,W1_window,OOS,OK,87336.0,1.4174,2.8207,0.3176,479,20752,50,52540,245,14044,184,第2レンジ15-16時（締切20h・決済23h）,"{""Sca2BoostMult"": 2.0, ""Sca2Buffer"": 0.0, ""Sca2Enable"": true, ""Sca2ForceClose"": 23, ""Sca2Lot"": 0.01, ""Sca2MaxRange"": 1.0, ""Sca2MinRange"": 0.4, ""Sca2RR"": 1.7, ""Sca2RangeEnd"": 16, ""Sca2RangeStart"": 15, ""Sca2RevBoost"": true, ""Sca2SkipFriday"": true, ""Sca2TradeEnd"": 20}",69.0,s2b_oos_S2B019_20260905143305_deec
