time,profit
1736523030,-1580.0
1736523031,1679.0
1736938800,-174.0
1736955029,-391.0
1736978400,601.0
1736978400,168.0
1737048856,-387.0
1737106468,-403.0
1737132087,-4314.0
1737684000,134.0
1737684000,-2072.0
1738015200,1126.0
1738015200,2274.0
1738188000,-246.0
1738348897,-386.0
1738540920,1863.0
1738792800,393.0
1738799072,-383.0
1738813170,1012.0
1738826141,-501.0
1738875659,1104.0
1738952140,-1161.0
1739224800,-415.0
1739224800,-773.0
1739392478,-380.0
1739397600,733.0
1739454389,-1101.0
1739570400,-4128.0
1739916000,-448.0
1740002400,408.0
1740041427,1522.0
1740128666,1611.0
1740496358,-5670.0
1740520800,372.0
1740632400,-233.0
1740693600,206.0
1740693600,-485.0
1740774135,1588.0
1740780000,171.0
1740780000,51.0
1741004495,-6444.0
1741009939,-967.0
1741122020,1574.0
1741188809,-940.0
1741212000,984.0
1741298400,814.0
1741298400,1090.0
1741644000,3750.0
1741705535,-1228.0
1741730400,1074.0
1741770458,-1351.0
1741816800,-261.0
1741944330,-1316.0
1741989600,-286.0
1741989600,-303.0
1742335200,-398.0
1742400149,-4536.0
1742853600,686.0
1743026400,-1692.0
1743031514,1569.0
1743112800,346.0
1743112800,1049.0
1743199200,664.0
1743199200,900.0
1743544800,215.0
1743615578,-3960.0
1743636458,-374.0
1743804000,943.0
1744149600,652.0
1744149600,2208.0
1744408800,-1176.0
1744668000,-66.0
1744754400,2749.0
1744754400,-3075.0
1744927200,286.0
1745301809,1865.0
1745351475,-1117.0
1745468823,-352.0
1745877600,-555.0
1745899200,-198.0
1746087918,1481.0
1746136800,1071.0
1746136800,1645.0
1746223200,924.0
1746482400,232.0
1746550800,-211.0
1746568800,1506.0
1746568800,1710.0
1746581121,-367.0
1746655200,-200.0
1746735942,1642.0
1746741600,1439.0
1746817605,-880.0
1746828000,-92.0
1747087200,2734.0
1747087200,921.0
1747260000,-171.0
1747346400,-40.0
1747346400,-152.0
1747692000,202.0
1747778400,-442.0
1747778400,-497.0
1747936505,-393.0
1747949375,-1359.0
1747951200,-1306.0
1748011477,-3204.0
1748296800,-458.0
1748383200,545.0
1748383200,646.0
1748515830,-501.0
1748626983,-500.0
1748635200,760.0
1748635200,144.0
1748901600,315.0
1748967855,-5442.0
1749149080,1464.0
1749160800,263.0
1749506400,-428.0
1749506400,-440.0
1749592800,-178.0
1749765600,-106.0
1750111200,430.0
1750197600,823.0
1750370400,5760.0
1750460019,1103.0
1750712626,-1371.0
1750802400,406.0
1750802400,-256.0
1750888800,-165.0
1750888800,469.0
1750975200,124.0
1750975200,-307.0
1750995096,-531.0
1751320800,-540.0
1751407200,-505.0
1751407200,-334.0
1751559074,1230.0
1751666400,-31.0
1751925600,939.0
1751984961,1102.0
1752118714,-360.0
1752161415,-779.0
1752530400,-330.0
1752789600,336.0
1752876000,-160.0
1753195223,-691.0
1753278866,-378.0
1753358400,-603.0
1753443339,-855.0
1753458014,1622.0
1753480800,-428.0
1753740000,242.0
1753740000,-499.0
1753890878,1562.0
1753999200,2166.0
1753999200,5910.0
1754066908,1716.0
1754339426,-1171.0
1754431200,140.0
1754431200,3576.0
1754575219,-4698.0
1754604000,-603.0
1754641079,-370.0
1754690400,496.0
1754909740,-573.0
1755036000,-54.0
1755122400,200.0
1755194743,-1357.0
1755295200,-386.0
1755630000,-273.0
1755705518,-4962.0
1755727200,-58.0
1755882662,-360.0
1756096266,-380.0
1756395638,-357.0
1756473506,-737.0
1756480273,-368.0
1756504774,-2880.0
1756764000,269.0
1756797575,-590.0
1756810741,-1067.0
1756829765,-371.0
1756832428,-741.0
1756833875,-500.0
1756847247,-371.0
1756850400,196.0
1756850400,858.0
1756936800,-1350.0
1757023200,246.0
1757062575,-371.0
1757086231,-460.0
1757289720,-956.0
1757325111,-501.0
1757368800,486.0
1757368800,-343.0
1757388672,1588.0
1757417620,1079.0
1757437660,-503.0
1757455200,-750.0
1757455200,-279.0
1757595600,25.0
1757604642,-373.0
1757714400,-216.0
1757714400,564.0
1757973600,-28.0
1758042268,1517.0
1758060000,359.0
1758232800,341.0
1758232800,-50.0
1758300519,-370.0
1758721543,-395.0
1758751200,737.0
1758810919,-407.0
1758814228,1110.0
1758906399,-748.0
1758924000,381.0
1759134756,-496.0
1759183200,-40.0
1759183200,119.0
1759232550,-364.0
1759269600,219.0
1759269600,119.0
1759323600,-468.0
1759323600,540.0
1759356000,231.0
1759399323,-363.0
1759407640,-455.0
1759423408,-368.0
1759466016,-619.0
1759764253,-500.0
1759773177,-750.0
1759848573,1102.0
1759859856,-691.0
1759873176,1135.0
1759960800,-224.0
1760047200,5088.0
1760133600,582.0
1760392800,-117.0
1760479200,-220.0
1760643089,-901.0
1760710419,-376.0
1760713599,-928.0
1760736074,-587.0
1761084000,403.0
1761133084,1642.0
1761170400,-2130.0
1761256800,-246.0
1761319840,-368.0
1761328535,-776.0
1761688800,843.0
1761721200,-111.0
1761759924,-376.0
1761775200,-603.0
1761919740,-637.0
1761948000,-269.0
1762248750,-842.0
1762293600,1374.0
1762380000,612.0
1762466400,522.0
1762812000,-160.0
1762812000,343.0
1762898400,-467.0
