proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,final_balance,balance_source,blown,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
T006,B,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,FULL,OK,968396.0,1.5263,13.2042,1.6842,2969,1468396.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T006_20260914205942_81e4_deals.csv,650.5,ft_full_T006_20260914205942_81e4,102468,77,183565,28,15310,195,11835,544,29715,127,15093,86,211209,13,16339,594,172652,1305
T006,B,マスク=16 / risk%=0.5 / FxRiskRefCap=250000 / RefCap=250000 / 倍率=1,"{""FxRiskMask"":16,""FxRiskPct"":0.5,""FxRiskRefCap"":250000,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":250000,""RefCap_PB_GBPJPY"":250000,""RefCap_PB_USDJPY"":250000}",1,OOS,OK,300095.0,1.3586,13.2042,1.0913,1375,800095.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T006_20260914211033_bf54_deals.csv,254.8,ft_oos_T006_20260914211033_bf54,-4306,18,75800,15,7870,87,3805,269,16984,62,1996,30,-24938,7,-2224,266,95593,621
T037,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,17190357.0,1.4387,33.9412,29.8963,2969,17690357.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T037_20260914212305_9988_deals.csv,615.3,ft_full_T037_20260914212305_9988,2081069,77,3863911,28,1018410,195,1239881,544,828491,127,15093,86,1219773,13,16339,594,-1840368,1305
T037,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1115871.0,1.3216,32.7533,4.0577,1375,1615871.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T037_20260914213321_705d_deals.csv,234.5,ft_oos_T037_20260914213321_705d,26046,18,327258,15,26349,87,19512,269,96882,62,1996,30,-83432,7,-2224,266,323172,621
T038,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,FULL,OK,195066658.0,1.3333,61.4696,339.2464,2969,195566658.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T038_20260914213715_b0a1_deals.csv,610.3,ft_full_T038_20260914213715_b0a1,29492732,77,56639430,28,20475634,195,21492590,544,15091275,127,30111,86,10107484,13,32678,594,-45948385,1305
T038,I,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,3417927.0,1.3273,56.2649,12.4288,1375,3917927.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T038_20260914214725_fca4_deals.csv,234.5,ft_oos_T038_20260914214725_fca4,184470,18,1073384,15,957,87,8511,269,278786,62,3919,30,-221362,7,-4448,266,1108202,621
T039,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,49443241.0,1.2354,61.4819,85.9882,2969,49943241.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T039_20260914215120_e5fd_deals.csv,610.4,ft_full_T039_20260914215120_e5fd,6176940,77,11296462,28,5948440,195,8043209,544,4870690,127,15093,86,2607277,13,16339,594,-18509271,1305
T039,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,2368463.0,1.2501,44.5964,8.6126,1375,2868463.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T039_20260914220130_3958_deals.csv,229.5,ft_oos_T039_20260914220130_3958,57909,18,544996,15,41947,87,-40621,269,244709,62,1996,30,-140339,7,-2224,266,1013054,621
T041,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.2,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,19096341.0,1.5365,40.041,33.211,2969,19596341.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T041_20260914220613_56a0_deals.csv,615.1,ft_full_T041_20260914220613_56a0,1646080,77,3406085,28,1864480,195,1601291,544,1533226,127,15093,86,932994,13,16339,594,-772156,1305
T041,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.2,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1335642.0,1.3035,29.6459,4.8569,1375,1835642.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T041_20260914221628_c8ad_deals.csv,234.5,ft_oos_T041_20260914221628_c8ad,17078,18,422156,15,82002,87,-24459,269,240536,62,1996,30,-142214,7,-2224,266,205420,621
T042,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.1,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,15754532.0,1.5977,40.2149,27.3992,2969,16254532.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T042_20260914222101_0830_deals.csv,599.9,ft_full_T042_20260914222101_0830,1307863,77,2792817,28,1525601,195,1200068,544,1278421,127,15093,86,797951,13,16339,594,-314502,1305
T042,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.1,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.1,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1183680.0,1.3061,30.4707,4.3043,1375,1683680.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T042_20260914223101_8efe_deals.csv,239.5,ft_oos_T042_20260914223101_8efe,8819,18,393888,15,91163,87,-17819,269,244038,62,1996,30,-141078,7,-2224,266,91707,621
T043,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.15,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.15,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,17072185.0,1.5673,40.0584,29.6908,2969,17572185.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T043_20260914223500_9400_deals.csv,605.3,ft_full_T043_20260914223500_9400,1439545,77,3020548,28,1664433,195,1370083,544,1374347,127,15093,86,841572,13,16339,594,-488450,1305
T043,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.15,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.15,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1213378.0,1.2989,29.5436,4.4123,1375,1713378.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T043_20260914224506_7c47_deals.csv,234.5,ft_oos_T043_20260914224506_7c47,10650,18,394377,15,89418,87,-16073,269,238462,62,1996,30,-138164,7,-2224,266,121540,621
T044,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,23494362.0,1.4552,41.1761,40.8598,2969,23994362.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T044_20260914224900_17a7_deals.csv,610.4,ft_full_T044_20260914224900_17a7,2140691,77,4287315,28,2348568,195,2248207,544,1909995,127,15093,86,1097130,13,16339,594,-1858696,1305
T044,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1477962.0,1.284,30.9727,5.3744,1375,1977962.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T044_20260914225910_9181_deals.csv,234.4,ft_oos_T044_20260914225910_9181,24062,18,438795,15,75630,87,-27024,269,238570,62,1996,30,-140080,7,-2224,266,321497,621
T045,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.5,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,29151530.0,1.3894,42.7508,50.6983,2969,29651530.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T045_20260914230305_e65b_deals.csv,610.3,ft_full_T045_20260914230305_e65b,2824595,77,5513058,28,2990062,195,3146032,544,2427859,127,15093,86,1370392,13,16339,594,-3719784,1305
T045,J,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.5,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,1729306.0,1.2792,33.1764,6.2884,1375,2229306.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T045_20260914231315_af8e_deals.csv,234.5,ft_oos_T045_20260914231315_af8e,34419,18,479406,15,65196,87,-35063,269,244287,62,1996,30,-145758,7,-2224,266,496398,621
T046,J,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,FULL,OK,10792916.0,1.6945,30.6218,18.7703,2969,11292916.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T046_20260914231710_41da_deals.csv,610.3,ft_full_T046_20260914231710_41da,1167643,77,2289225,28,612625,195,607466,544,502490,127,15093,86,797528,13,16339,594,-299419,1305
T046,J,マスク=23 / risk%=0.5 / FxRiskRefCap=0 / RefCap=0 / 倍率=1 / SCA_GJ重み=0.35,"{""FxRiskMask"":23,""FxRiskPct"":0.5,""FxRiskRefCap"":0,""GlobalLotMult"":1,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.35,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",1,OOS,OK,843150.0,1.3972,24.5859,3.066,1375,1343150.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T046_20260914232720_f4ac_deals.csv,234.5,ft_oos_T046_20260914232720_f4ac,11389,18,285301,15,37274,87,16271,269,96226,62,1996,30,-86761,7,-2224,266,125320,621
T040,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,FULL,OK,362118659.0,1.294,80.3881,629.7716,2969,362618659.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_full_T040_20260914233114_3c59_deals.csv,605.3,ft_full_T040_20260914233114_3c59,40109023,77,73545947,28,41556714,195,59773505,544,47315664,127,30111,86,29472511,13,32678,594,-17370603,1305
T040,I,マスク=23 / risk%=1 / FxRiskRefCap=0 / RefCap=0 / 倍率=2,"{""FxRiskMask"":23,""FxRiskPct"":1.0,""FxRiskRefCap"":0,""GlobalLotMult"":2,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0,""RefCap_CARRY"":0,""RefCap_PB_GBPJPY"":0,""RefCap_PB_USDJPY"":0}",2,OOS,OK,5952776.0,1.2236,75.5478,21.6465,1375,6452776.0,summary:最終残高,False,C:\Users\f\source\repos\mt5_backtester\ml\fxrisk3\run_deals\ft_oos_T040_20260914234120_ab07_deals.csv,234.5,ft_oos_T040_20260914234120_ab07,310498,18,1577118,15,-77049,87,-165183,269,663455,62,3919,30,-293709,7,-4448,266,2336649,621
