attempt_id,run_id,proposal_id,family,target,window,terminal,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,net_ratio,pf_ratio,dd_delta,trade_ratio,parameter_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
dfcef88f7fee4971a46dea468619a9df,pp_is_PP0072_20260831003322_150a5c,PP0072,F02_be_r,G2,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=383329 (-8.27%), PF=2.4634 (+9.28%), DD=3.9350% (+0.1408pt), trades=301 (+0.00%)",0,383329.0,2.4634,3.935,301,0.917314,1.092805,0.1408,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.3, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0072_20260831003322_150a5c.yaml,pp_is_PP0072_20260831003322_150a5c_deals.csv,2026-08-31T00:33:22+00:00,2026-08-31T00:38:53+00:00,331.287,
2fb8dedf88f64bbeb8b8dc7986c3c8d1,pp_is_PP0073_20260831003348_3e057f,PP0073,F02_be_r,G2,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=373260 (-10.68%), PF=2.4263 (+7.63%), DD=3.8123% (+0.0181pt), trades=301 (+0.00%)",0,373260.0,2.4263,3.8123,301,0.893219,1.076346,0.0181,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.3, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0073_20260831003348_3e057f.yaml,pp_is_PP0073_20260831003348_3e057f_deals.csv,2026-08-31T00:33:48+00:00,2026-08-31T00:39:04+00:00,315.466,
62e906f36b1245faaf0ef5e9f0de7a7e,pp_is_PP0074_20260831003435_3a763f,PP0074,F02_be_r,G2,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=405516 (-2.96%), PF=2.3084 (+2.40%), DD=3.8514% (+0.0572pt), trades=301 (+0.00%)",0,405516.0,2.3084,3.8514,301,0.970408,1.024044,0.0572,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.5, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0074_20260831003435_3a763f.yaml,pp_is_PP0074_20260831003435_3a763f_deals.csv,2026-08-31T00:34:35+00:00,2026-08-31T00:39:51+00:00,315.727,
4ada7f8406e14054a9cdacbdc74e336b,pp_is_PP0075_20260831003443_91d5df,PP0075,F02_be_r,G2,IS,BT3,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=406060 (-2.83%), PF=2.3106 (+2.50%), DD=3.8488% (+0.0546pt), trades=301 (+0.00%)",0,406060.0,2.3106,3.8488,301,0.97171,1.02502,0.0546,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.5, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0075_20260831003443_91d5df.yaml,pp_is_PP0075_20260831003443_91d5df_deals.csv,2026-08-31T00:34:43+00:00,2026-08-31T00:39:59+00:00,315.786,
9917ec76f1814ebd9032cb6f3469861e,pp_is_PP0076_20260831003645_f98ef0,PP0076,F02_be_r,G2,IS,BT4,OK,IS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=418760 (+0.21%), PF=2.2904 (+1.61%), DD=3.7902% (-0.0040pt), trades=301 (+0.00%)",0,418760.0,2.2904,3.7902,301,1.002101,1.016059,-0.004,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.75, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0076_20260831003645_f98ef0.yaml,pp_is_PP0076_20260831003645_f98ef0_deals.csv,2026-08-31T00:36:45+00:00,2026-08-31T00:40:31+00:00,225.944,
647ba978f6c9415eb3478c07034513c5,pp_is_PP0077_20260831003853_59e96b,PP0077,F02_be_r,G2,IS,PROD,OK,IS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=418230 (+0.08%), PF=2.2889 (+1.54%), DD=3.7926% (-0.0016pt), trades=301 (+0.00%)",0,418230.0,2.2889,3.7926,301,1.000833,1.015393,-0.0016,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.75, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0077_20260831003853_59e96b.yaml,pp_is_PP0077_20260831003853_59e96b_deals.csv,2026-08-31T00:38:53+00:00,2026-08-31T00:42:59+00:00,245.831,
e5c54db8830f479a911d4eea17c9ab47,pp_is_PP0078_20260831003904_e7932f,PP0078,F02_be_r,G2,IS,BT2,OK,IS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=416381 (-0.36%), PF=2.2497 (-0.20%), DD=3.8011% (+0.0069pt), trades=301 (+0.00%)",0,416381.0,2.2497,3.8011,301,0.996408,0.998004,0.0069,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 1.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0078_20260831003904_e7932f.yaml,pp_is_PP0078_20260831003904_e7932f_deals.csv,2026-08-31T00:39:04+00:00,2026-08-31T00:44:03+00:00,299.626,
44bbfe5b9fb740b0be95e20084869ed5,pp_is_PP0079_20260831003951_80fd13,PP0079,F02_be_r,G2,IS,BT1,OK,IS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=415848 (-0.49%), PF=2.2481 (-0.27%), DD=3.8035% (+0.0093pt), trades=301 (+0.00%)",0,415848.0,2.2481,3.8035,301,0.995133,0.997294,0.0093,1.0,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 1.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0079_20260831003951_80fd13.yaml,pp_is_PP0079_20260831003951_80fd13_deals.csv,2026-08-31T00:39:51+00:00,2026-08-31T00:44:46+00:00,295.124,
84aa5215a04749509ef898df474059bf,pp_is_PP0081_20260831004031_167c35,PP0081,F02_be_r,G3,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=240730 (-42.39%), PF=2.1719 (-3.65%), DD=4.9585% (+1.1643pt), trades=316 (+4.98%)",0,240730.0,2.1719,4.9585,316,0.576072,0.96349,1.1643,1.049834,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.3, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0081_20260831004031_167c35.yaml,pp_is_PP0081_20260831004031_167c35_deals.csv,2026-08-31T00:40:31+00:00,2026-08-31T00:44:51+00:00,260.043,
057ec6b7df174248a3bb7c22ca249ecc,pp_is_PP0080_20260831003959_65e787,PP0080,F02_be_r,G3,IS,BT3,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=265847 (-36.38%), PF=2.3184 (+2.85%), DD=4.7017% (+0.9075pt), trades=312 (+3.65%)",0,265847.0,2.3184,4.7017,312,0.636177,1.02848,0.9075,1.036545,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.3, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0080_20260831003959_65e787.yaml,pp_is_PP0080_20260831003959_65e787_deals.csv,2026-08-31T00:39:59+00:00,2026-08-31T00:44:59+00:00,299.917,
62824c0ed5984abeb53f197eaccc3424,pp_is_PP0082_20260831004259_f3040d,PP0082,F02_be_r,G3,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=345262 (-17.38%), PF=2.2609 (+0.30%), DD=4.2307% (+0.4365pt), trades=309 (+2.66%)",0,345262.0,2.2609,4.2307,309,0.826219,1.002972,0.4365,1.026578,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.5, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0082_20260831004259_f3040d.yaml,pp_is_PP0082_20260831004259_f3040d_deals.csv,2026-08-31T00:42:59+00:00,2026-08-31T00:48:00+00:00,301.26,
d6e2e67cf77f4a6aa8f939573f87759b,pp_is_PP0084_20260831004446_58a3dc,PP0084,F02_be_r,G3,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=366642 (-12.26%), PF=2.2457 (-0.38%), DD=4.1129% (+0.3187pt), trades=305 (+1.33%)",0,366642.0,2.2457,4.1129,305,0.877382,0.996229,0.3187,1.013289,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.75, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0084_20260831004446_58a3dc.yaml,pp_is_PP0084_20260831004446_58a3dc_deals.csv,2026-08-31T00:44:46+00:00,2026-08-31T00:48:17+00:00,210.354,
ff754f418dfe4cc8bb0ea37dd5202e31,pp_is_PP0085_20260831004451_1d3b14,PP0085,F02_be_r,G3,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=370190 (-11.41%), PF=2.2538 (-0.02%), DD=4.1011% (+0.3069pt), trades=306 (+1.66%)",0,370190.0,2.2538,4.1011,306,0.885872,0.999823,0.3069,1.016611,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.75, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0085_20260831004451_1d3b14.yaml,pp_is_PP0085_20260831004451_1d3b14_deals.csv,2026-08-31T00:44:51+00:00,2026-08-31T00:48:46+00:00,234.986,
590f67ef0a3140d39e25660c68e1b17c,pp_is_PP0083_20260831004403_c21164,PP0083,F02_be_r,G3,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=337171 (-19.31%), PF=2.2276 (-1.18%), DD=4.2847% (+0.4905pt), trades=311 (+3.32%)",0,337171.0,2.2276,4.2847,311,0.806857,0.9882,0.4905,1.033223,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 0.5, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0083_20260831004403_c21164.yaml,pp_is_PP0083_20260831004403_c21164_deals.csv,2026-08-31T00:44:03+00:00,2026-08-31T00:48:58+00:00,295.15,
47b5358f9b7849fab62929dc2e53c48f,pp_is_PP0086_20260831004459_59cf79,PP0086,F02_be_r,G3,IS,BT3,OK,IS_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"IS net=416345 (-0.37%), PF=2.3551 (+4.48%), DD=3.8630% (+0.0688pt), trades=303 (+0.66%)",0,416345.0,2.3551,3.863,303,0.996322,1.044761,0.0688,1.006645,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 1.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0086_20260831004459_59cf79.yaml,pp_is_PP0086_20260831004459_59cf79_deals.csv,2026-08-31T00:44:59+00:00,2026-08-31T00:50:04+00:00,305.361,
b37c1a281ed248b2855d9f6552582f3a,pp_is_PP0088_20260831004817_71539f,PP0088,F03_trail_atr,G1,IS,BT1,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=241974 (-42.10%), PF=1.9015 (-15.65%), DD=5.0638% (+1.2696pt), trades=323 (+7.31%)",0,241974.0,1.9015,5.0638,323,0.579049,0.843537,1.2696,1.07309,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 3, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.75, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0088_20260831004817_71539f.yaml,pp_is_PP0088_20260831004817_71539f_deals.csv,2026-08-31T00:48:17+00:00,2026-08-31T00:51:42+00:00,204.984,
090d63c3909e4c8f8e8c8be1662e82d8,pp_is_PP0089_20260831004846_06f62f,PP0089,F03_trail_atr,G1,IS,BT4,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=263212 (-37.01%), PF=1.9428 (-13.81%), DD=5.2592% (+1.4650pt), trades=320 (+6.31%)",0,263212.0,1.9428,5.2592,320,0.629872,0.861858,1.465,1.063123,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 3, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 1.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0089_20260831004846_06f62f.yaml,pp_is_PP0089_20260831004846_06f62f_deals.csv,2026-08-31T00:48:46+00:00,2026-08-31T00:52:26+00:00,220.007,
7623c3ac692c4a128ad41ffb89fa3e1b,pp_is_PP0087_20260831004800_7c4c2b,PP0087,F02_be_r,G3,IS,PROD,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=401692 (-3.87%), PF=2.3083 (+2.40%), DD=3.9713% (+0.1771pt), trades=303 (+0.66%)",0,401692.0,2.3083,3.9713,303,0.961257,1.024,0.1771,1.006645,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.0, ""PprotArmPeakR"": 1.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": 0.1, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 2, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0087_20260831004800_7c4c2b.yaml,pp_is_PP0087_20260831004800_7c4c2b_deals.csv,2026-08-31T00:48:00+00:00,2026-08-31T00:53:06+00:00,305.979,
a250252cbf774d6ea56e4edfe3700827,pp_is_PP0090_20260831004858_66df36,PP0090,F03_trail_atr,G1,IS,BT2,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=286344 (-31.48%), PF=1.9770 (-12.30%), DD=4.1315% (+0.3373pt), trades=316 (+4.98%)",0,286344.0,1.977,4.1315,316,0.685227,0.87703,0.3373,1.049834,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 3, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 1.5, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0090_20260831004858_66df36.yaml,pp_is_PP0090_20260831004858_66df36_deals.csv,2026-08-31T00:48:58+00:00,2026-08-31T00:53:28+00:00,269.412,
fb7252ce2b3f45a3bd42506798a6a5b9,pp_is_PP0091_20260831005004_d4a874,PP0091,F03_trail_atr,G1,IS,BT3,OK,IS_REJECT,PROFIT_DAMAGED,"IS net=333934 (-20.09%), PF=2.0959 (-7.02%), DD=4.1849% (+0.3907pt), trades=312 (+3.65%)",0,333934.0,2.0959,4.1849,312,0.799111,0.929776,0.3907,1.036545,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 3, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 2.0, ""PprotTrailPeakATR"": 0.0}",ml\pprot1\configs\pp_is_PP0091_20260831005004_d4a874.yaml,pp_is_PP0091_20260831005004_d4a874_deals.csv,2026-08-31T00:50:04+00:00,2026-08-31T00:54:50+00:00,285.518,
