proposal_id,family,description,parameter_json,mult,window,status,net,pf,dd_pct,monthly_pct,trades,deals,elapsed,run_id,pb_uj_net,pb_uj_n,pb_gj_net,pb_gj_n,rsi_uj_net,rsi_uj_n,rsi_eu_net,rsi_eu_n,rsi_gu_net,rsi_gu_n,pair_net,pair_n,carry_net,carry_n,sca_uj_net,sca_uj_n,sca_gj_net,sca_gj_n
W029,D,Mult_CARRY=1.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1400122.0,1.4517,43.9862,4.6671,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W029_20260907190639_9077_deals.csv,284.6,fw_is_W029_20260907190639_9077,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,197424,7,74252,328,295092,684
W030,D,Mult_RSI_EURUSD=0.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":0.5,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,557161.0,1.3888,14.7902,1.8572,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W030_20260907191124_ace5_deals.csv,274.4,fw_is_W030_20260907191124_ace5,53621,59,59245,13,14935,108,8030,275,26573,65,26192,56,59950,7,37126,328,147546,684
W031,D,Mult_RSI_EURUSD=0.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":0.5,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1173466.0,1.406,30.898,3.9116,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W031_20260907191558_7ac6_deals.csv,279.6,fw_is_W031_20260907191558_7ac6,125644,59,132649,13,29863,108,16037,275,53150,65,52399,56,128687,7,74252,328,295092,684
W032,D,Mult_RSI_EURUSD=1.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.5,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,IS,OK,573225.0,1.364,16.9062,1.9107,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W032_20260907192038_f294_deals.csv,284.6,fw_is_W032_20260907192038_f294,53621,59,59245,13,14935,108,24094,275,26573,65,26192,56,59950,7,37126,328,147546,684
W033,D,Mult_RSI_EURUSD=1.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.5,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1205604.0,1.3799,35.1274,4.0187,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W033_20260907192522_008b_deals.csv,279.5,fw_is_W033_20260907192522_008b,125644,59,132649,13,29863,108,48175,275,53150,65,52399,56,128687,7,74252,328,295092,684
W034,E,Mult_SCA_GBPJPY=0.4、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.4,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,744569.0,1.5072,24.7858,2.4819,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W034_20260907193002_12c0_deals.csv,284.6,fw_is_W034_20260907193002_12c0,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,85355,684
W035,E,Mult_SCA_GBPJPY=0.4、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.4,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1002971.0,1.5277,33.7502,3.3432,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W035_20260907193446_1302_deals.csv,278.5,fw_is_W035_20260907193446_1302,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,108519,684
W036,E,Mult_SCA_GBPJPY=0.4、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.4,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1275223.0,1.5035,42.0108,4.2507,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W036_20260907193925_3d83_deals.csv,279.6,fw_is_W036_20260907193925_3d83,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,163236,7,92815,328,147546,684
W037,E,Mult_SCA_GBPJPY=0.4、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.4,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1535653.0,1.5178,50.885,5.1188,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W037_20260907194404_cdb8_deals.csv,279.5,fw_is_W037_20260907194404_cdb8,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,197424,7,111378,328,170710,684
W038,E,Mult_SCA_GBPJPY=0.6、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.6,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,779315.0,1.4869,25.0438,2.5977,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W038_20260907194844_5b4d_deals.csv,274.5,fw_is_W038_20260907194844_5b4d,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,94499,7,55689,328,120101,684
W039,E,Mult_SCA_GBPJPY=0.6、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.6,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,1065162.0,1.4677,33.5036,3.5505,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W039_20260907195318_d91a_deals.csv,284.6,fw_is_W039_20260907195318_d91a,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,128687,7,74252,328,170710,684
W040,E,Mult_SCA_GBPJPY=0.6、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.6,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1348996.0,1.4566,41.8502,4.4967,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W040_20260907195803_3561_deals.csv,274.6,fw_is_W040_20260907195803_3561,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,163236,7,92815,328,221319,684
W041,E,Mult_SCA_GBPJPY=0.6、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.6,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1621008.0,1.4725,50.8104,5.4034,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W041_20260907200238_f733_deals.csv,279.6,fw_is_W041_20260907200238_f733,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,197424,7,111378,328,256065,684
W042,F,Mult_SCA_GBPJPY=0.5、Mult_CARRY=0.5、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,IS,OK,609672.0,1.4049,16.7282,2.0322,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W042_20260907200717_3805_deals.csv,279.4,fw_is_W042_20260907200717_3805,93740,59,94737,13,22384,108,24094,275,39860,65,39322,56,42855,7,55689,328,108519,684
W043,F,Mult_SCA_GBPJPY=0.5、Mult_CARRY=0.5、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,IS,OK,831420.0,1.3918,22.3558,2.7714,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W043_20260907201157_c590_deals.csv,279.5,fw_is_W043_20260907201157_c590,125644,59,132649,13,29863,108,32115,275,53150,65,52399,56,59950,7,74252,328,147546,684
W044,F,Mult_SCA_GBPJPY=0.5、Mult_CARRY=0.5、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,IS,OK,1047039.0,1.4057,28.544,3.4901,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W044_20260907201636_6a76_deals.csv,279.5,fw_is_W044_20260907201636_6a76,160561,59,164932,13,37399,108,40154,275,66439,65,65502,56,77524,7,92815,328,182292,684
W045,F,Mult_SCA_GBPJPY=0.5、Mult_CARRY=0.5、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":0.5,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,IS,OK,1270646.0,1.3974,34.0842,4.2355,1595,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_is_W045_20260907202116_7425_deals.csv,279.5,fw_is_W045_20260907202116_7425,195856,59,201515,13,44839,108,48175,275,79721,65,78591,56,94499,7,111378,328,221319,684
W001,A,全枠の重み=1、全体倍率=1,"{""GlobalLotMult"":1.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",1.0,OOS,OK,119537.0,1.2225,5.2473,0.4347,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W001_20260907202555_5f05_deals.csv,259.5,fw_oos_W001_20260907202555_5f05,-1812,18,22738,15,7870,87,3805,269,16984,62,1996,30,-5324,7,-2224,266,42219,621
W002,A,全枠の重み=1、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,253588.0,1.234,9.7961,0.9221,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W002_20260907203015_93c8_deals.csv,259.5,fw_oos_W002_20260907203015_93c8,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,84438,621
W003,A,全枠の重み=1、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,379833.0,1.2323,13.9776,1.3812,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W003_20260907203434_ad6f_deals.csv,254.5,fw_oos_W003_20260907203434_ad6f,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,126657,621
W004,A,全枠の重み=1、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":1.0,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,OOS,OK,513901.0,1.2356,17.102,1.8687,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W004_20260907203849_300a_deals.csv,269.9,fw_oos_W004_20260907203849_300a,-7054,18,99607,15,31709,87,14999,269,67947,62,7827,30,-27007,7,-8897,266,168876,621
W005,B,Mult_SCA_GBPJPY=0.25、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,182467.0,1.283,6.2152,0.6635,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W005_20260907204318_0e80_deals.csv,301.7,fw_oos_W005_20260907204318_0e80,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,13317,621
W006,B,Mult_SCA_GBPJPY=0.25、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,276127.0,1.3088,8.6126,1.0041,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W006_20260907204820_ea6c_deals.csv,264.6,fw_oos_W006_20260907204820_ea6c,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,22951,621
W007,B,Mult_SCA_GBPJPY=0.25、全体倍率=4,"{""GlobalLotMult"":4.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",4.0,OOS,OK,387244.0,1.3302,10.4182,1.4082,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W007_20260907205245_4489_deals.csv,264.6,fw_oos_W007_20260907205245_4489,-7054,18,99607,15,31709,87,14999,269,67947,62,7827,30,-27007,7,-8897,266,42219,621
W008,B,Mult_SCA_GBPJPY=0.25、全体倍率=5,"{""GlobalLotMult"":5.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",5.0,OOS,OK,484401.0,1.3405,12.3026,1.7615,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W008_20260907205709_f043_deals.csv,259.5,fw_oos_W008_20260907205709_f043,-9679,18,123898,15,39756,87,18807,269,84931,62,9817,30,-34082,7,-11121,266,51853,621
W009,B,Mult_SCA_GBPJPY=0.25、全体倍率=6,"{""GlobalLotMult"":6.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.25,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",6.0,OOS,OK,593737.0,1.3488,14.0531,2.159,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W009_20260907210129_9349_deals.csv,259.5,fw_oos_W009_20260907210129_9349,-9988,18,149086,15,47627,87,22513,269,101919,62,11769,30,-41354,7,-13345,266,71121,621
W010,B,Mult_SCA_GBPJPY=0.5、全体倍率=2,"{""GlobalLotMult"":2.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",2.0,OOS,OK,211369.0,1.2828,6.472,0.7686,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W010_20260907210548_d7cf_deals.csv,259.5,fw_oos_W010_20260907210548_d7cf,-2081,18,49686,15,15862,87,7494,269,33980,62,3919,30,-12660,7,-4448,266,42219,621
W011,B,Mult_SCA_GBPJPY=0.5、全体倍率=3,"{""GlobalLotMult"":3.0,""Mult_BFXREV"":1.0,""Mult_BTC_FUND"":1.0,""Mult_CARRY"":1.0,""Mult_ETH"":1.0,""Mult_PAIR"":1.0,""Mult_PB_GBPJPY"":1.0,""Mult_PB_GOLD"":1.0,""Mult_PB_USDJPY"":1.0,""Mult_RSI_EURUSD"":1.0,""Mult_RSI_GBPUSD"":1.0,""Mult_RSI_USDJPY"":1.0,""Mult_SCA_GBPJPY"":0.5,""Mult_SCA_GOLD"":1.0,""Mult_SCA_USDJPY"":1.0,""Mult_VBO"":1.0}",3.0,OOS,OK,324297.0,1.3045,8.9523,1.1793,1375,C:\Users\f\source\repos\mt5_backtester\ml\fxweight1\run_deals\fw_oos_W011_20260907211008_8e3b_deals.csv,259.5,fw_oos_W011_20260907211008_8e3b,-7682,18,73647,15,23751,87,11293,269,50960,62,5889,30,-19735,7,-6673,266,71121,621
