attempt_id,run_id,proposal_id,family,combo,window,terminal,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,net_ratio,pf_ratio,dd_delta,trade_ratio,baseline_net,baseline_pf,baseline_dd,baseline_trades,baseline_at,baseline_pb,baseline_sca,pb_gold,sca_gold,sca_net_ratio,pb_drift,ea_sha256,pos_common,pos_base_only,pos_cand_only,changed_positions,improved,worsened,top1_share,top3_share,years_up,years_down,parameter_json,config_file,deal_file,started_at,finished_at,elapsed_seconds,error
7f3fb0e835934ec2a40dbbce96da8cf3,hx_oos_HX0024_20260903182450_19a99e,HX0024,H02_tp_atr_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=420750 (+7.35%), PF=2.2521 (+3.96%), DD=3.8972% (-0.0249pt), trades=301 (+0.00%), SCA枠=221281 (+14.96%); OOS net=46301 (+11.53%), PF=1.2956 (+2.41%), DD=1.8772% (-0.1633pt), trades=329 (+0.00%), SCA枠=44830 (+11.95%)",0,46301.0,1.2956,1.8772,329,1.115257,1.024109,-0.1633,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,1471,44830,1.119491,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,13,12,0.385,1.0259,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.6, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0024_20260903182450_19a99e.yaml,hx_oos_HX0024_20260903182450_19a99e_deals.csv,2026-09-03T18:24:50+00:00,2026-09-03T18:35:21+00:00,631.088,
dc9381d8fb5342dabd63e437b7fe2bf5,hx_is_HX0026_20260903183521_55af3d,HX0026,H02_tp_atr_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=463061 (+18.14%), PF=2.3898 (+10.31%), DD=3.7559% (-0.1662pt), trades=301 (+0.00%), SCA枠=239664 (+24.52%)",0,463061.0,2.3898,3.7559,301,1.181438,1.10312,-0.1662,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,239664,1.24515,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.8301,1.0156,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.8, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0026_20260903183521_55af3d.yaml,hx_is_HX0026_20260903183521_55af3d_deals.csv,2026-09-03T18:35:21+00:00,2026-09-03T18:37:56+00:00,154.547,
94ac15714cb5454f920d84ad0705e4a8,hx_oos_HX0025_20260903182758_31de12,HX0025,H02_tp_atr_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=428938 (+9.44%), PF=2.2764 (+5.08%), DD=3.8892% (-0.0329pt), trades=301 (+0.00%), SCA枠=229469 (+19.22%); OOS net=45864 (+10.47%), PF=1.2928 (+2.19%), DD=1.8793% (-0.1612pt), trades=329 (+0.00%), SCA枠=44393 (+10.86%)",0,45864.0,1.2928,1.8793,329,1.104731,1.021896,-0.1612,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,1471,44393,1.108578,0,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,24,13,11,0.365,0.9759,3,2,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.7, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0025_20260903182758_31de12.yaml,hx_oos_HX0025_20260903182758_31de12_deals.csv,2026-09-03T18:27:58+00:00,2026-09-03T18:38:43+00:00,645.209,
6adb6cf79317474c8991ca12423ee830,hx_is_HX0027_20260903183844_6b6e91,HX0027,H02_tp_atr_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=471280 (+20.24%), PF=2.4145 (+11.45%), DD=3.7483% (-0.1738pt), trades=301 (+0.00%), SCA枠=247883 (+28.79%)",0,471280.0,2.4145,3.7483,301,1.202407,1.114522,-0.1738,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,247883,1.287851,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,9,6,0.7867,0.9753,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.9, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0027_20260903183844_6b6e91.yaml,hx_is_HX0027_20260903183844_6b6e91_deals.csv,2026-09-03T18:38:44+00:00,2026-09-03T18:41:13+00:00,149.237,
11d55fcc1af74491acc67d2e7eea8e7b,hx_oos_HX0026_20260903183756_1e227f,HX0026,H02_tp_atr_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=463061 (+18.14%), PF=2.3898 (+10.31%), DD=3.7559% (-0.1662pt), trades=301 (+0.00%), SCA枠=239664 (+24.52%); OOS net=52264 (+25.89%), PF=1.3397 (+5.90%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=46101 (+15.12%)",0,52264.0,1.3397,1.8613,329,1.258888,1.058968,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,46101,1.15123,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.3077,0.8226,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.8, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0026_20260903183756_1e227f.yaml,hx_oos_HX0026_20260903183756_1e227f_deals.csv,2026-09-03T18:37:56+00:00,2026-09-03T18:48:37+00:00,641.017,
c35c27a28539448c900d22e4c70b55fd,hx_is_HX0028_20260903184838_923968,HX0028,H02_tp_atr_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=436662 (+11.41%), PF=2.3106 (+6.66%), DD=3.7459% (-0.1762pt), trades=301 (+0.00%), SCA枠=213265 (+10.80%)",0,436662.0,2.3106,3.7459,301,1.114084,1.066562,-0.1762,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,213265,1.107997,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0425,1.6294,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0028_20260903184838_923968.yaml,hx_is_HX0028_20260903184838_923968_deals.csv,2026-09-03T18:48:38+00:00,2026-09-03T18:51:13+00:00,154.812,
474cdf279c5a4b70874c08311ad43f3d,hx_oos_HX0027_20260903184113_e2936f,HX0027,H02_tp_atr_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=471280 (+20.24%), PF=2.4145 (+11.45%), DD=3.7483% (-0.1738pt), trades=301 (+0.00%), SCA枠=247883 (+28.79%); OOS net=52838 (+27.27%), PF=1.3434 (+6.19%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=46675 (+16.56%)",0,52838.0,1.3434,1.8613,329,1.272714,1.061892,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,46675,1.165564,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.2769,0.7402,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 1.9, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0027_20260903184113_e2936f.yaml,hx_oos_HX0027_20260903184113_e2936f_deals.csv,2026-09-03T18:41:13+00:00,2026-09-03T18:51:59+00:00,645.302,
8535aa61138242d88e8c1a1b50390449,hx_is_HX0029_20260903185159_10e04c,HX0029,H02_tp_atr_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=438115 (+11.78%), PF=2.3149 (+6.85%), DD=3.7395% (-0.1826pt), trades=301 (+0.00%), SCA枠=214718 (+11.55%)",0,438115.0,2.3149,3.7395,301,1.117791,1.068547,-0.1826,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,214718,1.115546,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9676,1.5842,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.1, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0029_20260903185159_10e04c.yaml,hx_is_HX0029_20260903185159_10e04c_deals.csv,2026-09-03T18:51:59+00:00,2026-09-03T18:54:28+00:00,148.972,
a65aefbda0144e8c941af60be0dac657,hx_oos_HX0028_20260903185113_c1fd19,HX0028,H02_tp_atr_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=436662 (+11.41%), PF=2.3106 (+6.66%), DD=3.7459% (-0.1762pt), trades=301 (+0.00%), SCA枠=213265 (+10.80%); OOS net=53417 (+28.67%), PF=1.3472 (+6.49%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=47254 (+18.00%)",0,53417.0,1.3472,1.8613,329,1.286661,1.064896,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,47254,1.180022,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.2749,0.7482,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.0, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0028_20260903185113_c1fd19.yaml,hx_oos_HX0028_20260903185113_c1fd19_deals.csv,2026-09-03T18:51:13+00:00,2026-09-03T19:01:54+00:00,641.035,
d1daf84d9a5148f983318a4fb8a15724,hx_is_HX0030_20260903190154_702041,HX0030,H02_tp_atr_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=439593 (+12.16%), PF=2.3194 (+7.06%), DD=3.7329% (-0.1892pt), trades=301 (+0.00%), SCA枠=216196 (+12.32%)",0,439593.0,2.3194,3.7329,301,1.121562,1.070624,-0.1892,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,216196,1.123224,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,0.9018,1.5445,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.2, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0030_20260903190154_702041.yaml,hx_is_HX0030_20260903190154_702041_deals.csv,2026-09-03T19:01:54+00:00,2026-09-03T19:04:29+00:00,155.015,
1ce6e9d3fe674f7fb066a2a3b6816f68,hx_oos_HX0029_20260903185428_610940,HX0029,H02_tp_atr_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=438115 (+11.78%), PF=2.3149 (+6.85%), DD=3.7395% (-0.1826pt), trades=301 (+0.00%), SCA枠=214718 (+11.55%); OOS net=53993 (+30.05%), PF=1.3509 (+6.78%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=47830 (+19.44%)",0,53993.0,1.3509,1.8613,329,1.300535,1.067821,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,47830,1.194406,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.3356,0.7693,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.1, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0029_20260903185428_610940.yaml,hx_oos_HX0029_20260903185428_610940_deals.csv,2026-09-03T18:54:28+00:00,2026-09-03T19:05:19+00:00,650.236,
227f0636d16b4cc9968ad8ffb269e109,hx_is_HX0031_20260903190519_e7fe76,HX0031,H02_tp_atr_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%)",0,435855.0,2.3082,3.7495,301,1.112025,1.065454,-0.1726,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,212458,1.103804,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0893,1.6577,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.3, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0031_20260903190519_e7fe76.yaml,hx_is_HX0031_20260903190519_e7fe76_deals.csv,2026-09-03T19:05:19+00:00,2026-09-03T19:07:48+00:00,148.971,
1c7059f3f41242488e1e1bfdc0e82d29,hx_oos_HX0030_20260903190430_170ae0,HX0030,H02_tp_atr_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=439593 (+12.16%), PF=2.3194 (+7.06%), DD=3.7329% (-0.1892pt), trades=301 (+0.00%), SCA枠=216196 (+12.32%); OOS net=54568 (+31.44%), PF=1.3547 (+7.08%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=48405 (+20.88%)",0,54568.0,1.3547,1.8613,329,1.314385,1.070824,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,48405,1.208765,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.3868,0.7871,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.2, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0030_20260903190430_170ae0.yaml,hx_oos_HX0030_20260903190430_170ae0_deals.csv,2026-09-03T19:04:30+00:00,2026-09-03T19:15:16+00:00,646.186,
bfe9aa98e152445d90d69a9c37c96872,hx_is_HX0032_20260903191516_bf5e78,HX0032,H02_tp_atr_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%)",0,435855.0,2.3082,3.7495,301,1.112025,1.065454,-0.1726,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,212458,1.103804,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0893,1.6577,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.4, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0032_20260903191516_bf5e78.yaml,hx_is_HX0032_20260903191516_bf5e78_deals.csv,2026-09-03T19:15:16+00:00,2026-09-03T19:17:56+00:00,159.243,
f4a2dd1dd085415db52ff6ea1a12af0f,hx_oos_HX0031_20260903190748_80a997,HX0031,H02_tp_atr_fine,-,OOS,BT1,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%); OOS net=55139 (+32.81%), PF=1.3584 (+7.37%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=48976 (+22.30%)",0,55139.0,1.3584,1.8613,329,1.328139,1.073749,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,48976,1.223024,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.4303,0.8022,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.3, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0031_20260903190748_80a997.yaml,hx_oos_HX0031_20260903190748_80a997_deals.csv,2026-09-03T19:07:48+00:00,2026-09-03T19:18:38+00:00,650.166,
08bc516aca884982be6d99123edbfcf5,hx_is_HX0033_20260903191839_0fa2c2,HX0033,H02_tp_atr_fine,-,IS,BT1,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%)",0,435855.0,2.3082,3.7495,301,1.112025,1.065454,-0.1726,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,212458,1.103804,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0893,1.6577,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.5, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0033_20260903191839_0fa2c2.yaml,hx_is_HX0033_20260903191839_0fa2c2_deals.csv,2026-09-03T19:18:39+00:00,2026-09-03T19:21:08+00:00,148.923,
e4da0aa10bd943be96e243b32ad381cc,hx_oos_HX0032_20260903191756_bccc63,HX0032,H02_tp_atr_fine,-,OOS,PROD,OK,ADOPT_CANDIDATE,BOTH_WINDOWS_IMPROVED,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%); OOS net=55709 (+34.19%), PF=1.3621 (+7.67%), DD=1.8613% (-0.1792pt), trades=329 (+0.00%), SCA枠=49546 (+23.73%)",0,55709.0,1.3621,1.8613,329,1.341868,1.076674,-0.1792,1.0,41516.0,1.2651,2.0405,329,2026-09-03T18:12:24+00:00,1471,40045,6163,49546,1.237258,4692,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,280,0,0,25,14,11,0.4681,0.8153,4,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.4, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_oos_HX0032_20260903191756_bccc63.yaml,hx_oos_HX0032_20260903191756_bccc63_deals.csv,2026-09-03T19:17:56+00:00,2026-09-03T19:28:37+00:00,640.886,
0f068318eefe44ad94598535bb0db079,hx_is_HX0034_20260903192837_1d47f1,HX0034,H02_tp_atr_fine,-,IS,PROD,OK,IS_SURVIVOR_CONCENTRATED,PROFIT_UP_BUT_FEW_TRADES,"IS net=435855 (+11.20%), PF=2.3082 (+6.55%), DD=3.7495% (-0.1726pt), trades=301 (+0.00%), SCA枠=212458 (+10.38%)",0,435855.0,2.3082,3.7495,301,1.112025,1.065454,-0.1726,1.0,391947.0,2.1664,3.9221,301,2026-09-03T18:01:23+00:00,199469,192478,223397,212458,1.103804,23928,6C61494FDDF6194C8F2D73FC1F534F4F7BDF32D25B2175F74AF093D60DE93E65,242,0,0,15,8,7,1.0893,1.6577,5,1,"{""PprotArmPeakATR"": 0.0, ""PprotMode"": 0, ""PprotSleeveMask"": 0, ""PprotTPExtendATR"": 0.0, ""SxitForceCloseHour"": -1, ""SxitHoldUntilHour"": -1, ""SxitLossCloseHour"": -1, ""SxitMode"": 2, ""SxitProfitCloseHour"": -1, ""SxitProfitHoldATR"": 0.0, ""SxitRR"": 0.0, ""SxitSleeveMask"": 1, ""SxitTPATR"": 2.6, ""SxitTradeEndHour"": -1}",ml\scaexit2\configs\hx_is_HX0034_20260903192837_1d47f1.yaml,hx_is_HX0034_20260903192837_1d47f1_deals.csv,2026-09-03T19:28:37+00:00,2026-09-03T19:31:12+00:00,154.603,
