time,profit
1762833600,0.00
1763552698,3095.00
1763568000,0.00
1763629198,2867.00
1763956800,0.00
1764131398,-1012.00
1764648000,0.00
1765944000,0.00
1766404798,2721.00
1766433598,16164.00
1766433600,0.00
1767038398,-9673.00
1767729600,0.00
1767873597,-611.00
1767945600,0.00
1767988800,0.00
1768190400,0.00
1768895998,19399.00
1768896000,0.00
1768967998,19896.00
1769126398,2814.00
1769126400,0.00
1769169597,6652.00
1769169598,-692.00
1771617600,0.00
1771905597,25550.00
1771992000,0.00
1772179200,0.00
1772423997,-833.00
1772423998,31857.00
1772424000,0.00
1772539198,-15139.00
1773676800,0.00
1773935997,-789.00
1774915200,0.00
1774980898,-1474.00
1776859200,0.00
1776988798,-454.00
1777363200,0.00
1777478398,19670.00
1777579200,0.00
1778068798,-13483.00
