attempt_id,run_id,proposal_id,family,implementation_class,window,measurement_scope,screening_route,screening_reason,status,decision,gate_code,reason,returncode,net,pf,dd_pct,trades,dd_below_30,profit_ratio,pf_ratio,dd_delta,deal_rows,deal_sha256,projected_sha256,effective_gj_lots,baseline_gj_lots,lot_step_verified,pb_usdjpy_rows,pb_gbpjpy_rows,rsi_usdjpy_rows,rsi_eurusd_rows,rsi_gbpusd_rows,pair_rows,carry_rows,sca_usdjpy_rows,sca_gbpjpy_rows,magic_gate_enabled,magic_gate_pass,regression_gate_enabled,regression_pass,is_net,is_pf,is_dd_pct,is_dd_below_30,oos_net,oos_pf,oos_dd_pct,oos_dd_below_30,measurement_date,baseline_measurement_date,baseline_source,baseline_net,baseline_pf,baseline_dd_pct,baseline_trades,is_baseline_measurement_date,is_baseline_source,is_baseline_net,is_baseline_pf,is_baseline_dd_pct,is_baseline_trades,oos_baseline_measurement_date,oos_baseline_source,oos_baseline_net,oos_baseline_pf,oos_baseline_dd_pct,oos_baseline_trades,within_noise_band,classification_bucket,trade_count_gate_pass,is_trades,is_trade_change_rate,oos_trades,oos_trade_change_rate,ea_sha256,parameter_json,config_file,deal_file,from_date,to_date,started_at,finished_at,elapsed_seconds,error
2e8cb67f2fba463986f271cda5496ae0,oafx_is_oafx1994_20260830080155_2e8cb6,OAFX1994,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.3}",ml\oafx_dd2\configs\oafx_is_oafx1994_20260830080155_2e8cb6.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1994_20260830080155_2e8cb6_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:01:55+00:00,2026-08-29T23:02:35+00:00,40.003,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
707ec8b68d9542d79e6f6e081c2bfb31,oafx_is_oafx1995_20260830080203_707ec8,OAFX1995,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.35}",ml\oafx_dd2\configs\oafx_is_oafx1995_20260830080203_707ec8.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1995_20260830080203_707ec8_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:03+00:00,2026-08-29T23:02:43+00:00,39.977,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
65f3390d3f654fd0af5835caa8ed45cb,oafx_is_oafx1996_20260830080211_65f339,OAFX1996,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.4}",ml\oafx_dd2\configs\oafx_is_oafx1996_20260830080211_65f339.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1996_20260830080211_65f339_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:11+00:00,2026-08-29T23:02:51+00:00,39.987,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
901ec6bc273147c3b0f6ed1e6410d8b9,oafx_is_oafx1997_20260830080219_901ec6,OAFX1997,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.5}",ml\oafx_dd2\configs\oafx_is_oafx1997_20260830080219_901ec6.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1997_20260830080219_901ec6_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:19+00:00,2026-08-29T23:02:59+00:00,40.028,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
d8e30d6ec7264c9b8bd97cd0e0445931,oafx_is_oafx1998_20260830080227_d8e30d,OAFX1998,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.6}",ml\oafx_dd2\configs\oafx_is_oafx1998_20260830080227_d8e30d.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1998_20260830080227_d8e30d_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:27+00:00,2026-08-29T23:03:07+00:00,39.957,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
94099378b85344a68140bc5c44180686,oafx_is_oafx1999_20260830080235_940993,OAFX1999,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.75}",ml\oafx_dd2\configs\oafx_is_oafx1999_20260830080235_940993.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx1999_20260830080235_940993_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:35+00:00,2026-08-29T23:03:15+00:00,39.973,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
4757d6460a724f939917b110aa4c04e4,oafx_is_oafx2000_20260830080243_4757d6,OAFX2000,gj_overlap_stop_cap,2中規模のコード変更,IS,NINE_SLOT_FULLBOOK,FULLBOOK_DIRECT,他枠の同時保有を参照するため、単独枠スクリーニングでは測定不能,FAILED,RUN_FAILED,RuntimeError,mt5bt returned 1,1,,,,,,,,,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,,,,,,,,,,,,,,,,,,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2LabMode"": 110, ""Oafx2OverlapMask"": 15, ""Oafx2OverlapRiskR"": 0.9}",ml\oafx_dd2\configs\oafx_is_oafx2000_20260830080243_4757d6.yaml,ml\oafx_dd2\run_deals\oafx_is_oafx2000_20260830080243_4757d6_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:02:43+00:00,2026-08-29T23:03:23+00:00,39.973,"Traceback (most recent call last):
  File ""C:\Users\f\source\repos\mt5_backtester\ml\oafx_dd\run_oafx.py"", line 647, in execute
    raise RuntimeError(f""mt5bt returned {record['returncode']}"")
RuntimeError: mt5bt returned 1
"
3427b37b2a7d458f8b6fee3aa38d8008,oafx_is_regression_baseline_20260830082345_3427b3,REGRESSION_BASELINE,daily_baseline,gate,IS,NINE_SLOT_FULLBOOK,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,BASELINE_MEASURED,DAILY_ACTUAL_MT5,IS daily production baseline measured by actual MT5,0,279712.0,1.3994,34.8667,1573,False,1.0,1.0,0.0,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,2026-08-30,FALLBACK_PENDING_DAILY_MEASUREMENT,279712.0,1.3994,34.8667,1573,,,,,,,False,,True,1573,0.0,,,2C79556C7817BA9A43E267EF74C1793D471C05A18B58A9CE71C4A383E62BC974,{},ml\oafx_dd2\configs\oafx_is_regression_baseline_20260830082345_3427b3.yaml,ml\oafx_dd2\run_deals\oafx_is_regression_baseline_20260830082345_3427b3_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:23:45+00:00,2026-08-29T23:37:09+00:00,804.001,
b35d44167ff24a04a554f99b10b3ecc2,oafx_oos_baseline_oos_20260830083709_b35d44,BASELINE_OOS,baseline,gate,OOS,NINE_SLOT_FULLBOOK,,,OK,BASELINE_MEASURED,DAILY_ACTUAL_MT5,OOS daily production baseline measured by actual MT5,0,117124.0,1.2182,30.1366,1354,False,1.0,1.0,0.0,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,False,2026-08-30,2026-08-30,ACTUAL_MT5,117124.0,1.2182,30.1366,1354,2026-08-30,ACTUAL_MT5,279712.0,1.3994,34.8667,1573,2026-08-30,FALLBACK_PENDING_DAILY_MEASUREMENT,117124.0,1.2182,30.1366,1354,False,,False,,,1354,0.0,2C79556C7817BA9A43E267EF74C1793D471C05A18B58A9CE71C4A383E62BC974,{},ml\oafx_dd2\configs\oafx_oos_baseline_oos_20260830083709_b35d44.yaml,ml\oafx_dd2\run_deals\oafx_oos_baseline_oos_20260830083709_b35d44_deals.csv,2016.11.09,2021.06.20,2026-08-29T23:37:09+00:00,2026-08-29T23:42:27+00:00,318.577,
16aa315238b04bfe851a6f7b135a4dd6,oafx_screen_is_baseline_screen_is_20260830084228_16aa31,BASELINE_SCREEN_IS,daily_baseline,gate,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,BASELINE_MEASURED,DAILY_ACTUAL_MT5,SCREEN_IS daily production baseline measured by actual MT5,0,84921.0,1.2184,19.5314,685,True,1.0,1.0,0.0,,,,,0.01|0.06,,,,,,,,,,,False,,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,2C79556C7817BA9A43E267EF74C1793D471C05A18B58A9CE71C4A383E62BC974,{},ml\oafx_dd2\configs\oafx_screen_is_baseline_screen_is_20260830084228_16aa31.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_baseline_screen_is_20260830084228_16aa31_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:42:28+00:00,2026-08-29T23:43:48+00:00,80.545,
ac2dd73ec8724f7fa823657826dd0111,oafx_screen_is_oafx1341_20260830084349_ac2dd7,OAFX1341,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=74398.00 (-12.39%), PF=1.2110 (-0.61%), DD=23.6021% (+4.0707pt), DD<30=YES, trades=685 (+0.00%)",0,74398.0,1.211,23.6021,685,True,0.8760848317848353,0.9939264609323705,4.070699999999999,1370,EE78503BFA316D6DF8432FF985676075FF4CC321178AA81DA5B82F3F3446F159,40E72B27F18E27E61EB853993818D9D94092C69C4FDB46D86BAC23F5BF8D5D55,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0, ""Oafx2BETriggerR"": 0.7, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1341_20260830084349_ac2dd7.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1341_20260830084349_ac2dd7_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:43:49+00:00,2026-08-29T23:47:03+00:00,194.240,
b6506843a10d48099528516f75609e28,oafx_screen_is_oafx1334_20260830084349_b65068,OAFX1334,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=90047.00 (+6.04%), PF=1.2729 (+4.47%), DD=21.3883% (+1.8569pt), DD<30=YES, trades=685 (+0.00%)",0,90047.0,1.2729,21.3883,685,True,1.0603619834905382,1.0447307944845698,1.8568999999999996,1370,39DE31E57486A70B99D47416CD332FE4DA04CEE6BD898DF8CF1A71FD18FDB0D9,026B792C93CB94A696A762E7978427863F7DECAD3C569CCC06B3CD833B345B3F,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.06, ""Oafx2BETriggerR"": 0.6, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1334_20260830084349_b65068.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1334_20260830084349_b65068_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:43:49+00:00,2026-08-29T23:48:02+00:00,252.564,
cb07de28c66e4fda995b9cf079380aa3,oafx_screen_is_oafx1338_20260830084349_cb07de,OAFX1338,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=90265.00 (+6.29%), PF=1.2736 (+4.53%), DD=20.4150% (+0.8836pt), DD<30=YES, trades=685 (+0.00%)",0,90265.0,1.2736,20.415,685,True,1.062929075258181,1.0453053184504268,0.8835999999999977,1370,6A3430B2439C6C3E53F48437EA446515AD6E4D4A5113B9412D2B874065A43891,A33C93A3AA68E8E47785423CF26A8B601867D3F10CA10084694D1CC468CD4BAD,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.15, ""Oafx2BETriggerR"": 0.6, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1338_20260830084349_cb07de.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1338_20260830084349_cb07de_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:43:49+00:00,2026-08-29T23:49:32+00:00,343.262,
f8f14b9325504be6a638a4c3cb703b5c,oafx_screen_is_oafx1340_20260830084349_f8f14b,OAFX1340,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=88692.00 (+4.44%), PF=1.2688 (+4.14%), DD=19.6209% (+0.0895pt), DD<30=YES, trades=685 (+0.00%)",0,88692.0,1.2688,19.6209,685,True,1.0444059773200975,1.041365725541694,0.08949999999999747,1370,40BEC64A41AEA9A5D2107581346AF280CDDA6B7759EBA06B3AA9ED4848E1F00C,9FD7C64D8B1CC673775B58913B8146A2F7557D92F4A1F0965C2393DDAB6E6FCD,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.2, ""Oafx2BETriggerR"": 0.6, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1340_20260830084349_f8f14b.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1340_20260830084349_f8f14b_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:43:49+00:00,2026-08-29T23:49:42+00:00,352.638,
7a421f8a7f91464fb7df18cff5694c22,oafx_screen_is_oafx1342_20260830084703_7a421f,OAFX1342,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=76045.00 (-10.45%), PF=1.2158 (-0.21%), DD=23.1718% (+3.6404pt), DD<30=YES, trades=685 (+0.00%)",0,76045.0,1.2158,23.1718,685,True,0.8954793278458802,0.9978660538411032,3.6403999999999996,1370,28FCBAD438D18B5FFE47EDB80B288E3B43BCAB20C040546E2B825319732BBA12,A7D47DB51D4E9CB6ADE0C4A0BE25B8791AAE9FA29275528AEE5511F3117D318E,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.02, ""Oafx2BETriggerR"": 0.7, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1342_20260830084703_7a421f.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1342_20260830084703_7a421f_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:47:03+00:00,2026-08-29T23:51:58+00:00,294.933,
c6197907eeed4010b05c8d3f5718413d,oafx_screen_is_oafx1343_20260830084802_c61979,OAFX1343,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=76442.00 (-9.98%), PF=1.2170 (-0.11%), DD=22.9119% (+3.3805pt), DD<30=YES, trades=685 (+0.00%)",0,76442.0,1.217,22.9119,685,True,0.9001542610190648,0.9988509520682864,3.380499999999998,1370,52D58ACD9490CC7C6AE333571779F522B23E5D1CC02088931E5A413AAC65CB7B,87ABCC66BFEA0EFC2690E8D0AF75EA6022A2BBB35E4F24E1B9CB69D02BCEC062,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.04, ""Oafx2BETriggerR"": 0.7, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1343_20260830084802_c61979.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1343_20260830084802_c61979_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:48:02+00:00,2026-08-29T23:53:02+00:00,300.168,
a430f204edfc4952b6fe6f15f8a1988b,oafx_screen_is_oafx1344_20260830084932_a430f2,OAFX1344,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=75397.00 (-11.22%), PF=1.2140 (-0.36%), DD=22.8023% (+3.2709pt), DD<30=YES, trades=685 (+0.00%)",0,75397.0,1.214,22.8023,685,True,0.8878487064448134,0.9963887065003283,3.2708999999999975,1370,5690A03B3C3704C1AEE922AACA89BF42B9AA027AA80B142F983C6D2600E10FED,3FD180292C6439F9B976C2E83992A8C683A406659F2764086FA28AED2C98418A,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.06, ""Oafx2BETriggerR"": 0.7, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1344_20260830084932_a430f2.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1344_20260830084932_a430f2_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:49:32+00:00,2026-08-29T23:54:25+00:00,292.736,
cc4f6e4f6fb6457d899ea9a448deaca3,oafx_screen_is_oafx1339_20260830084349_cc4f6e,OAFX1339,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_NOISE_BAND,EFFECT_WITHIN_NOISE_BAND,"single-sleeve pre-screen only; SCREEN_IS net=92985.00 (+9.50%), PF=1.2818 (+5.20%), DD=19.3476% (-0.1838pt), DD<30=YES, trades=685 (+0.00%)",0,92985.0,1.2818,19.3476,685,True,1.0949588441021656,1.0520354563361787,-0.18380000000000152,1370,9DCB3ACB4622FF680B42563F7F53112976CE962AA0DDDD6367F1C38D6E1624F6,FBBCBBC5BA45A2A750E574AE0880167D3C0E0D01E8C7B75D2ED56BD794E2EB07,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,True,ノイズ範囲,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.18, ""Oafx2BETriggerR"": 0.6, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1339_20260830084349_cc4f6e.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1339_20260830084349_cc4f6e_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:43:49+00:00,2026-08-29T23:54:25+00:00,636.318,
d70d95e4f098493195364027bf5817c9,oafx_screen_is_oafx1345_20260830084942_d70d95,OAFX1345,gj_break_even_lock,2軽微なコード変更,SCREEN_IS,SCA_GBPJPY_ONLY,SINGLE_SLEEVE_THEN_FULLBOOK,SCA GBPJPY内の損失深度・退出・ブースト量だけを変えるため単独枠で一次選別,OK,SCREEN_OUT_SINGLE_SLEEVE,SINGLE_DD_NOT_IMPROVED,"single-sleeve pre-screen only; SCREEN_IS net=77542.00 (-8.69%), PF=1.2201 (+0.14%), DD=22.5100% (+2.9786pt), DD<30=YES, trades=685 (+0.00%)",0,77542.0,1.2201,22.51,685,True,0.913107476360382,1.0013952724885096,2.9786,1370,DCA5D037262C84970286AD5E368300897B7379EB05002A487EE411FB4107EFF9,D203135517A6D21740D9FF5FA1606513BF8F38C98DA5DDC5D2B361B0A82D5B84,0.01|0.06,0.01|0.06,True,0,0,0,0,0,0,0,0,1370,False,True,False,,,,,,,,,,2026-08-30,2026-08-30,ACTUAL_MT5,84921.0,1.2184,19.5314,685,,,,,,,,,,,,,False,,True,685,0.0,,,8351CCEA99D687F5358B974F397F843F5A245D690DF9283E22673AB8F8629048,"{""Oafx2BELockR"": 0.08, ""Oafx2BETriggerR"": 0.7, ""Oafx2LabMode"": 104}",ml\oafx_dd2\configs\oafx_screen_is_oafx1345_20260830084942_d70d95.yaml,ml\oafx_dd2\run_deals\oafx_screen_is_oafx1345_20260830084942_d70d95_deals.csv,2021.06.21,2026.06.20,2026-08-29T23:49:42+00:00,2026-08-29T23:54:59+00:00,316.796,
