book,window,k,block_length,ruin_frac,initial,n_paths,max_horizon,seed,n_trades,window_months,median_months_double,p_double,p_ruin,p_unresolved,n_double,n_ruin,n_unresolved,max_trades,median_trades_double,median_final_double,median_final_ruin
fx,FULL,2,10,0.3,500000,10000,3,20260911,2964,115.0,63.90182186234818,1.0,0.0,0.0,10000,0,0,8892,1647.0,1005683.2691328574,
fx,FULL,3,10,0.3,500000,10000,3,20260911,2964,115.0,42.640013495276655,1.0,0.0,0.0,10000,0,0,8892,1099.0,1008366.2034549444,
fx,FULL,4,10,0.3,500000,10000,3,20260911,2964,115.0,31.931511470985154,1.0,0.0,0.0,10000,0,0,8892,823.0,1010875.269146861,
fx,FULL,6,10,0.3,500000,10000,3,20260911,2964,115.0,21.261808367071524,0.9972,0.0028,0.0,9972,28,0,8892,548.0,1015562.1854665638,148345.84769782255
fx,FULL,8,10,0.3,500000,10000,3,20260911,2964,115.0,15.82995951417004,0.9872,0.0128,0.0,9872,128,0,8892,408.0,1020598.1941743129,148621.58489916503
fx,FULL,12,10,0.3,500000,10000,3,20260911,2964,115.0,10.010121457489879,0.9411,0.0589,0.0,9411,589,0,8892,258.0,1030270.5756228139,147548.98694628142
fx,FULL,16,10,0.3,500000,10000,3,20260911,2964,115.0,6.828609986504723,0.8692,0.1308,0.0,8692,1308,0,8892,176.0,1038948.85701758,146824.57578134112
fx,FULL,24,10,0.3,500000,10000,3,20260911,2964,115.0,3.647098515519568,0.7447,0.2553,0.0,7447,2553,0,8892,94.0,1055139.285817976,144639.23133075397
fx,FULL,32,10,0.3,500000,10000,3,20260911,2964,115.0,2.1727395411605936,0.6502,0.3498,0.0,6502,3498,0,8892,56.0,1073218.7383352988,141886.64156119738
fx,FULL,0.5,20,0.1,500000,10000,3,20260911,2964,115.0,248.778677462888,0.9307,0.0,0.0693,9307,0,693,8892,6412.0,1001559.9638978326,
fx,FULL,1,20,0.1,500000,10000,3,20260911,2964,115.0,125.86369770580296,0.9997,0.0,0.0003,9997,0,3,8892,3244.0,1002943.0385019826,
fx,FULL,2,20,0.1,500000,10000,3,20260911,2964,115.0,62.776653171390016,1.0,0.0,0.0,10000,0,0,8892,1618.0,1005697.3430217861,
fx,FULL,3,20,0.1,500000,10000,3,20260911,2964,115.0,41.844635627530366,1.0,0.0,0.0,10000,0,0,8892,1078.5,1008815.1228406432,
fx,FULL,4,20,0.1,500000,10000,3,20260911,2964,115.0,31.388326585695008,1.0,0.0,0.0,10000,0,0,8892,809.0,1011193.6872851185,
fx,FULL,6,20,0.1,500000,10000,3,20260911,2964,115.0,20.83502024291498,0.9999,0.0001,0.0,9999,1,0,8892,537.0,1016758.7717868303,49492.95729421419
fx,FULL,8,20,0.1,500000,10000,3,20260911,2964,115.0,15.868758434547908,0.9998,0.0002,0.0,9998,2,0,8892,409.0,1021483.944813427,49018.066241375265
fx,FULL,12,20,0.1,500000,10000,3,20260911,2964,115.0,10.630904183535762,0.994,0.006,0.0,9940,60,0,8892,274.0,1030532.3896582084,49281.79638217637
fx,FULL,16,20,0.1,500000,10000,3,20260911,2964,115.0,7.953778677462888,0.9709,0.0291,0.0,9709,291,0,8892,205.0,1040449.9062655257,49032.64921365952
fx,FULL,24,20,0.1,500000,10000,3,20260911,2964,115.0,4.694669365721997,0.8829,0.1171,0.0,8829,1171,0,8892,121.0,1058917.7055223652,48316.751730126016
fx,FULL,32,20,0.1,500000,10000,3,20260911,2964,115.0,2.948717948717949,0.7929,0.2071,0.0,7929,2071,0,8892,76.0,1070305.9602567146,47411.26311462049
fx,FULL,0.5,20,0.2,500000,10000,3,20260911,2964,115.0,248.778677462888,0.9307,0.0,0.0693,9307,0,693,8892,6412.0,1001559.9638978326,
